epidemiological_week,date,order_for_place,state,city,city_ibge_code,place_type,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,new_confirmed,last_available_deaths,new_deaths,last_available_death_rate,estimated_population_2019,is_last,is_repeated
22,2020-05-26,22,MS,Brasilândia,5002308,city,15,126.34771,0,2,0,0.1333,11872,False,False
22,2020-05-26,4,MS,Caarapó,5002407,city,3,9.94233,0,0,0,0.0,30174,False,False
22,2020-05-26,12,MS,Camapuã,5002605,city,1,7.29341,0,0,0,0.0,13711,False,False
22,2020-05-26,74,MS,Campo Grande,5002704,city,262,29.24166,13,6,0,0.0229,895982,False,False
22,2020-05-26,52,MS,Chapadão do Sul,5002951,city,11,43.61964,0,0,0,0.0,25218,False,False
22,2020-05-26,50,MS,Corumbá,5003207,city,21,18.84507,2,0,0,0.0,111435,False,False
22,2020-05-26,44,MS,Coxim,5003306,city,7,20.86874,0,0,0,0.0,33543,False,False
22,2020-05-26,10,MS,Deodápolis,5003454,city,4,30.95017,0,0,0,0.0,12924,False,False
22,2020-05-26,10,MS,Douradina,5003504,city,29,489.5341,6,0,0,0.0,5924,False,False
22,2020-05-26,60,MS,Dourados,5003702,city,197,88.36102,17,1,0,0.0051,222949,False,False
22,2020-05-26,11,MS,Fátima do Sul,5003801,city,53,276.19991,11,0,0,0.0,19189,False,False
22,2020-05-26,11,MS,Glória de Dourados,5004007,city,6,60.21074,1,0,0,0.0,9965,False,False
22,2020-05-26,22,MS,Guia Lopes da Laguna,5004106,city,204,2061.6473,5,0,0,0.0,9895,False,False
22,2020-05-26,9,MS,Itaporã,5004502,city,32,128.82966,0,0,0,0.0,24839,False,False
22,2020-05-26,2,MS,Ivinhema,5004700,city,1,4.31276,0,0,0,0.0,23187,False,False
22,2020-05-26,20,MS,Jardim,5005004,city,31,118.7876,4,0,0,0.0,26097,False,False
22,2020-05-26,24,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
22,2020-05-26,39,MS,Ladário,5005202,city,8,34.28914,0,0,0,0.0,23331,False,False
22,2020-05-26,1,MS,Maracaju,5005400,city,1,2.12391,1,0,0,0.0,47083,False,False
22,2020-05-26,41,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
22,2020-05-26,40,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
22,2020-05-26,45,MS,Naviraí,5005707,city,5,9.11112,2,0,0,0.0,54878,False,False
22,2020-05-26,4,MS,Nova Alvorada do Sul,5006002,city,1,4.56997,0,0,0,0.0,21882,False,False
22,2020-05-26,57,MS,Nova Andradina,5006200,city,11,20.23026,1,0,0,0.0,54374,False,False
22,2020-05-26,39,MS,Paraíso das Águas,5006275,city,3,54.0054,0,0,0,0.0,5555,False,False
22,2020-05-26,46,MS,Paranaíba,5006309,city,5,11.86296,1,1,0,0.2,42148,False,False
22,2020-05-26,12,MS,Paranhos,5006358,city,1,7.02839,0,0,0,0.0,14228,False,False
22,2020-05-26,67,MS,Ponta Porã,5006606,city,20,21.61555,5,0,0,0.0,92526,False,False
22,2020-05-26,3,MS,Porto Murtinho,5006903,city,0,,0,0,0,0.0,17131,False,False
22,2020-05-26,19,MS,Ribas do Rio Pardo,5007109,city,12,48.75076,0,0,0,0.0,24615,False,False
22,2020-05-26,5,MS,Rio Brilhante,5007208,city,5,13.32836,1,0,0,0.0,37514,False,False
22,2020-05-26,61,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
22,2020-05-26,18,MS,São Gabriel do Oeste,5007695,city,5,18.67693,0,0,0,0.0,26771,False,False
22,2020-05-26,39,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
22,2020-05-26,69,MS,Sidrolândia,5007901,city,4,6.93662,0,0,0,0.0,57665,False,False
22,2020-05-26,50,MS,Sonora,5007935,city,12,62.26004,-1,0,0,0.0,19274,False,False
22,2020-05-26,14,MS,Tacuru,5007950,city,1,8.65651,0,0,0,0.0,11552,False,False
22,2020-05-26,4,MS,Taquarussu,5007976,city,1,27.87068,0,0,0,0.0,3588,False,False
22,2020-05-26,56,MS,Três Lagoas,5008305,city,130,107.09461,4,5,1,0.0385,121388,False,False
22,2020-05-26,15,MS,Vicentina,5008404,city,14,229.43297,0,1,0,0.0714,6102,False,False
22,2020-05-26,74,MS,,50,state,1186,42.67744,86,18,1,0.0152,2778986,False,False
22,2020-05-25,56,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
22,2020-05-25,16,MS,Amambai,5000609,city,5,12.69164,0,0,0,0.0,39396,False,False
22,2020-05-25,36,MS,Bataguassu,5001904,city,7,30.40306,1,0,0,0.0,23024,False,False
22,2020-05-25,60,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
22,2020-05-25,18,MS,Bela Vista,5002100,city,2,8.12051,0,0,0,0.0,24629,False,False
22,2020-05-25,7,MS,Bodoquena,5002159,city,0,,0,0,0,0.0,7875,False,False
22,2020-05-25,18,MS,Bonito,5002209,city,30,136.51256,0,0,0,0.0,21976,False,False
22,2020-05-25,21,MS,Brasilândia,5002308,city,15,126.34771,0,2,0,0.1333,11872,False,False
22,2020-05-25,3,MS,Caarapó,5002407,city,3,9.94233,0,0,0,0.0,30174,False,False
22,2020-05-25,11,MS,Camapuã,5002605,city,1,7.29341,0,0,0,0.0,13711,False,False
22,2020-05-25,73,MS,Campo Grande,5002704,city,249,27.79074,4,6,0,0.0241,895982,False,False
22,2020-05-25,51,MS,Chapadão do Sul,5002951,city,11,43.61964,2,0,0,0.0,25218,False,False
22,2020-05-25,49,MS,Corumbá,5003207,city,19,17.0503,0,0,0,0.0,111435,False,False
22,2020-05-25,43,MS,Coxim,5003306,city,7,20.86874,0,0,0,0.0,33543,False,False
22,2020-05-25,9,MS,Deodápolis,5003454,city,4,30.95017,0,0,0,0.0,12924,False,False
22,2020-05-25,9,MS,Douradina,5003504,city,23,388.25118,3,0,0,0.0,5924,False,False
22,2020-05-25,59,MS,Dourados,5003702,city,180,80.73595,28,1,0,0.0056,222949,False,False
22,2020-05-25,10,MS,Fátima do Sul,5003801,city,42,218.8754,10,0,0,0.0,19189,False,False
22,2020-05-25,10,MS,Glória de Dourados,5004007,city,5,50.17561,1,0,0,0.0,9965,False,False
22,2020-05-25,21,MS,Guia Lopes da Laguna,5004106,city,199,2011.11673,16,0,0,0.0,9895,False,False
22,2020-05-25,8,MS,Itaporã,5004502,city,32,128.82966,1,0,0,0.0,24839,False,False
22,2020-05-25,1,MS,Ivinhema,5004700,city,1,4.31276,1,0,0,0.0,23187,False,False
22,2020-05-25,19,MS,Jardim,5005004,city,27,103.46017,-1,0,0,0.0,26097,False,False
22,2020-05-25,23,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
22,2020-05-25,38,MS,Ladário,5005202,city,8,34.28914,1,0,0,0.0,23331,False,False
22,2020-05-25,40,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
22,2020-05-25,39,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
22,2020-05-25,44,MS,Naviraí,5005707,city,3,5.46667,0,0,0,0.0,54878,False,False
22,2020-05-25,3,MS,Nova Alvorada do Sul,5006002,city,1,4.56997,0,0,0,0.0,21882,False,False
22,2020-05-25,56,MS,Nova Andradina,5006200,city,10,18.39114,-1,0,0,0.0,54374,False,False
22,2020-05-25,38,MS,Paraíso das Águas,5006275,city,3,54.0054,0,0,0,0.0,5555,False,False
22,2020-05-25,45,MS,Paranaíba,5006309,city,4,9.49037,0,1,0,0.25,42148,False,False
22,2020-05-25,11,MS,Paranhos,5006358,city,1,7.02839,0,0,0,0.0,14228,False,False
22,2020-05-25,66,MS,Ponta Porã,5006606,city,15,16.21166,5,0,0,0.0,92526,False,False
22,2020-05-25,2,MS,Porto Murtinho,5006903,city,0,,-2,0,0,0.0,17131,False,False
22,2020-05-25,18,MS,Ribas do Rio Pardo,5007109,city,12,48.75076,1,0,0,0.0,24615,False,False
22,2020-05-25,4,MS,Rio Brilhante,5007208,city,4,10.66269,0,0,0,0.0,37514,False,False
22,2020-05-25,60,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
22,2020-05-25,17,MS,São Gabriel do Oeste,5007695,city,5,18.67693,2,0,0,0.0,26771,False,False
22,2020-05-25,38,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
22,2020-05-25,68,MS,Sidrolândia,5007901,city,4,6.93662,0,0,0,0.0,57665,False,False
22,2020-05-25,49,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
22,2020-05-25,13,MS,Tacuru,5007950,city,1,8.65651,0,0,0,0.0,11552,False,False
22,2020-05-25,3,MS,Taquarussu,5007976,city,1,27.87068,0,0,0,0.0,3588,False,False
22,2020-05-25,55,MS,Três Lagoas,5008305,city,126,103.79939,5,4,0,0.0317,121388,False,False
22,2020-05-25,14,MS,Vicentina,5008404,city,14,229.43297,0,1,0,0.0714,6102,False,False
22,2020-05-25,73,MS,,50,state,1100,39.58278,77,17,0,0.0155,2778986,False,False
22,2020-05-24,55,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
22,2020-05-24,15,MS,Amambai,5000609,city,5,12.69164,1,0,0,0.0,39396,False,False
22,2020-05-24,35,MS,Bataguassu,5001904,city,6,26.05976,1,0,0,0.0,23024,False,False
22,2020-05-24,59,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
22,2020-05-24,17,MS,Bela Vista,5002100,city,2,8.12051,0,0,0,0.0,24629,False,False
22,2020-05-24,6,MS,Bodoquena,5002159,city,0,,0,0,0,0.0,7875,False,False
22,2020-05-24,17,MS,Bonito,5002209,city,30,136.51256,0,0,0,0.0,21976,False,False
22,2020-05-24,20,MS,Brasilândia,5002308,city,15,126.34771,0,2,0,0.1333,11872,False,False
22,2020-05-24,2,MS,Caarapó,5002407,city,3,9.94233,2,0,0,0.0,30174,False,False
22,2020-05-24,10,MS,Camapuã,5002605,city,1,7.29341,0,0,0,0.0,13711,False,False
22,2020-05-24,72,MS,Campo Grande,5002704,city,245,27.3443,7,6,0,0.0245,895982,False,False
22,2020-05-24,50,MS,Chapadão do Sul,5002951,city,9,35.68879,-1,0,0,0.0,25218,False,False
22,2020-05-24,48,MS,Corumbá,5003207,city,19,17.0503,-5,0,0,0.0,111435,False,False
22,2020-05-24,42,MS,Coxim,5003306,city,7,20.86874,-1,0,0,0.0,33543,False,False
22,2020-05-24,8,MS,Deodápolis,5003454,city,4,30.95017,1,0,0,0.0,12924,False,False
22,2020-05-24,8,MS,Douradina,5003504,city,20,337.60972,8,0,0,0.0,5924,False,False
22,2020-05-24,58,MS,Dourados,5003702,city,152,68.17703,50,1,0,0.0066,222949,False,False
22,2020-05-24,9,MS,Fátima do Sul,5003801,city,32,166.76221,16,0,0,0.0,19189,False,False
22,2020-05-24,9,MS,Glória de Dourados,5004007,city,4,40.14049,2,0,0,0.0,9965,False,False
22,2020-05-24,20,MS,Guia Lopes da Laguna,5004106,city,183,1849.4189,39,0,0,0.0,9895,False,False
22,2020-05-24,7,MS,Itaporã,5004502,city,31,124.80374,12,0,0,0.0,24839,False,False
22,2020-05-24,18,MS,Jardim,5005004,city,28,107.29203,-2,0,0,0.0,26097,False,False
22,2020-05-24,22,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
22,2020-05-24,37,MS,Ladário,5005202,city,7,30.003,1,0,0,0.0,23331,False,False
22,2020-05-24,39,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
22,2020-05-24,38,MS,Mundo Novo,5005681,city,2,10.88969,-1,0,0,0.0,18366,False,False
22,2020-05-24,43,MS,Naviraí,5005707,city,3,5.46667,1,0,0,0.0,54878,False,False
22,2020-05-24,2,MS,Nova Alvorada do Sul,5006002,city,1,4.56997,0,0,0,0.0,21882,False,False
22,2020-05-24,55,MS,Nova Andradina,5006200,city,11,20.23026,2,0,0,0.0,54374,False,False
22,2020-05-24,37,MS,Paraíso das Águas,5006275,city,3,54.0054,1,0,0,0.0,5555,False,False
22,2020-05-24,44,MS,Paranaíba,5006309,city,4,9.49037,0,1,0,0.25,42148,False,False
22,2020-05-24,10,MS,Paranhos,5006358,city,1,7.02839,0,0,0,0.0,14228,False,False
22,2020-05-24,65,MS,Ponta Porã,5006606,city,10,10.80777,0,0,0,0.0,92526,False,False
22,2020-05-24,1,MS,Porto Murtinho,5006903,city,2,11.67474,2,0,0,0.0,17131,False,False
22,2020-05-24,17,MS,Ribas do Rio Pardo,5007109,city,11,44.6882,0,0,0,0.0,24615,False,False
22,2020-05-24,3,MS,Rio Brilhante,5007208,city,4,10.66269,1,0,0,0.0,37514,False,False
22,2020-05-24,59,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
22,2020-05-24,16,MS,São Gabriel do Oeste,5007695,city,3,11.20616,0,0,0,0.0,26771,False,False
22,2020-05-24,37,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
22,2020-05-24,67,MS,Sidrolândia,5007901,city,4,6.93662,0,0,0,0.0,57665,False,False
22,2020-05-24,48,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
22,2020-05-24,12,MS,Tacuru,5007950,city,1,8.65651,0,0,0,0.0,11552,False,False
22,2020-05-24,2,MS,Taquarussu,5007976,city,1,27.87068,0,0,0,0.0,3588,False,False
22,2020-05-24,54,MS,Três Lagoas,5008305,city,121,99.68036,17,4,0,0.0331,121388,False,False
22,2020-05-24,13,MS,Vicentina,5008404,city,14,229.43297,11,1,0,0.0714,6102,False,False
22,2020-05-24,72,MS,,50,state,1023,36.81199,165,17,0,0.0166,2778986,False,False
21,2020-05-23,54,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
21,2020-05-23,14,MS,Amambai,5000609,city,4,10.15332,0,0,0,0.0,39396,False,False
21,2020-05-23,34,MS,Bataguassu,5001904,city,5,21.71647,-1,0,0,0.0,23024,False,False
21,2020-05-23,58,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
21,2020-05-23,16,MS,Bela Vista,5002100,city,2,8.12051,0,0,0,0.0,24629,False,False
21,2020-05-23,5,MS,Bodoquena,5002159,city,0,,0,0,0,0.0,7875,False,False
21,2020-05-23,16,MS,Bonito,5002209,city,30,136.51256,14,0,0,0.0,21976,False,False
21,2020-05-23,19,MS,Brasilândia,5002308,city,15,126.34771,-1,2,0,0.1333,11872,False,False
21,2020-05-23,1,MS,Caarapó,5002407,city,1,3.31411,1,0,0,0.0,30174,False,False
21,2020-05-23,9,MS,Camapuã,5002605,city,1,7.29341,0,0,0,0.0,13711,False,False
21,2020-05-23,71,MS,Campo Grande,5002704,city,238,26.56303,14,6,0,0.0252,895982,False,False
21,2020-05-23,49,MS,Chapadão do Sul,5002951,city,10,39.65422,1,0,0,0.0,25218,False,False
21,2020-05-23,47,MS,Corumbá,5003207,city,24,21.53722,5,0,0,0.0,111435,False,False
21,2020-05-23,41,MS,Coxim,5003306,city,8,23.84998,2,0,0,0.0,33543,False,False
21,2020-05-23,7,MS,Deodápolis,5003454,city,3,23.21263,-1,0,0,0.0,12924,False,False
21,2020-05-23,7,MS,Douradina,5003504,city,12,202.56583,3,0,0,0.0,5924,False,False
21,2020-05-23,57,MS,Dourados,5003702,city,102,45.75037,9,1,0,0.0098,222949,False,False
21,2020-05-23,8,MS,Fátima do Sul,5003801,city,16,83.3811,-4,0,0,0.0,19189,False,False
21,2020-05-23,8,MS,Glória de Dourados,5004007,city,2,20.07025,0,0,0,0.0,9965,False,False
21,2020-05-23,19,MS,Guia Lopes da Laguna,5004106,city,144,1455.28044,7,0,0,0.0,9895,False,False
21,2020-05-23,6,MS,Itaporã,5004502,city,19,76.49261,9,0,0,0.0,24839,False,False
21,2020-05-23,17,MS,Jardim,5005004,city,30,114.95574,5,0,0,0.0,26097,False,False
21,2020-05-23,21,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
21,2020-05-23,36,MS,Ladário,5005202,city,6,25.71686,1,0,0,0.0,23331,False,False
21,2020-05-23,38,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
21,2020-05-23,37,MS,Mundo Novo,5005681,city,3,16.33453,1,0,0,0.0,18366,False,False
21,2020-05-23,42,MS,Naviraí,5005707,city,2,3.64445,0,0,0,0.0,54878,False,False
21,2020-05-23,1,MS,Nova Alvorada do Sul,5006002,city,1,4.56997,1,0,0,0.0,21882,False,False
21,2020-05-23,54,MS,Nova Andradina,5006200,city,9,16.55203,-3,0,0,0.0,54374,False,False
21,2020-05-23,36,MS,Paraíso das Águas,5006275,city,2,36.0036,-1,0,0,0.0,5555,False,False
21,2020-05-23,43,MS,Paranaíba,5006309,city,4,9.49037,0,1,0,0.25,42148,False,False
21,2020-05-23,9,MS,Paranhos,5006358,city,1,7.02839,0,0,0,0.0,14228,False,False
21,2020-05-23,64,MS,Ponta Porã,5006606,city,10,10.80777,1,0,0,0.0,92526,False,False
21,2020-05-23,16,MS,Ribas do Rio Pardo,5007109,city,11,44.6882,0,0,0,0.0,24615,False,False
21,2020-05-23,2,MS,Rio Brilhante,5007208,city,3,7.99701,1,0,0,0.0,37514,False,False
21,2020-05-23,58,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
21,2020-05-23,15,MS,São Gabriel do Oeste,5007695,city,3,11.20616,0,0,0,0.0,26771,False,False
21,2020-05-23,36,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
21,2020-05-23,66,MS,Sidrolândia,5007901,city,4,6.93662,0,0,0,0.0,57665,False,False
21,2020-05-23,47,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
21,2020-05-23,11,MS,Tacuru,5007950,city,1,8.65651,0,0,0,0.0,11552,False,False
21,2020-05-23,1,MS,Taquarussu,5007976,city,1,27.87068,1,0,0,0.0,3588,False,False
21,2020-05-23,53,MS,Três Lagoas,5008305,city,104,85.67568,-10,4,0,0.0385,121388,False,False
21,2020-05-23,12,MS,Vicentina,5008404,city,3,49.16421,-2,1,0,0.3333,6102,False,False
21,2020-05-23,71,MS,,50,state,858,30.87457,53,17,0,0.0198,2778986,False,False
21,2020-05-22,53,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
21,2020-05-22,13,MS,Amambai,5000609,city,4,10.15332,0,0,0,0.0,39396,False,False
21,2020-05-22,33,MS,Bataguassu,5001904,city,6,26.05976,0,0,0,0.0,23024,False,False
21,2020-05-22,57,MS,Batayporã,5002001,city,6,52.96143,1,2,0,0.3333,11329,False,False
21,2020-05-22,15,MS,Bela Vista,5002100,city,2,8.12051,0,0,0,0.0,24629,False,False
21,2020-05-22,4,MS,Bodoquena,5002159,city,0,,0,0,0,0.0,7875,False,False
21,2020-05-22,15,MS,Bonito,5002209,city,16,72.8067,0,0,0,0.0,21976,False,False
21,2020-05-22,18,MS,Brasilândia,5002308,city,16,134.77089,1,2,0,0.125,11872,False,False
21,2020-05-22,8,MS,Camapuã,5002605,city,1,7.29341,0,0,0,0.0,13711,False,False
21,2020-05-22,70,MS,Campo Grande,5002704,city,224,25.0005,2,6,0,0.0268,895982,False,False
21,2020-05-22,48,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
21,2020-05-22,46,MS,Corumbá,5003207,city,19,17.0503,7,0,0,0.0,111435,False,False
21,2020-05-22,40,MS,Coxim,5003306,city,6,17.88749,0,0,0,0.0,33543,False,False
21,2020-05-22,6,MS,Deodápolis,5003454,city,4,30.95017,1,0,0,0.0,12924,False,False
21,2020-05-22,6,MS,Douradina,5003504,city,9,151.92438,0,0,0,0.0,5924,False,False
21,2020-05-22,56,MS,Dourados,5003702,city,93,41.71358,9,1,0,0.0108,222949,False,False
21,2020-05-22,7,MS,Fátima do Sul,5003801,city,20,104.22638,6,0,0,0.0,19189,False,False
21,2020-05-22,7,MS,Glória de Dourados,5004007,city,2,20.07025,0,0,0,0.0,9965,False,False
21,2020-05-22,18,MS,Guia Lopes da Laguna,5004106,city,137,1384.53765,18,0,0,0.0,9895,False,False
21,2020-05-22,5,MS,Itaporã,5004502,city,10,40.25927,0,0,0,0.0,24839,False,False
21,2020-05-22,16,MS,Jardim,5005004,city,25,95.79645,2,0,0,0.0,26097,False,False
21,2020-05-22,20,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
21,2020-05-22,35,MS,Ladário,5005202,city,5,21.43071,0,0,0,0.0,23331,False,False
21,2020-05-22,37,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
21,2020-05-22,36,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
21,2020-05-22,41,MS,Naviraí,5005707,city,2,3.64445,-1,0,0,0.0,54878,False,False
21,2020-05-22,53,MS,Nova Andradina,5006200,city,12,22.06937,0,0,0,0.0,54374,False,False
21,2020-05-22,35,MS,Paraíso das Águas,5006275,city,3,54.0054,0,0,0,0.0,5555,False,False
21,2020-05-22,42,MS,Paranaíba,5006309,city,4,9.49037,0,1,0,0.25,42148,False,False
21,2020-05-22,8,MS,Paranhos,5006358,city,1,7.02839,0,0,0,0.0,14228,False,False
21,2020-05-22,63,MS,Ponta Porã,5006606,city,9,9.727,0,0,0,0.0,92526,False,False
21,2020-05-22,15,MS,Ribas do Rio Pardo,5007109,city,11,44.6882,1,0,0,0.0,24615,False,False
21,2020-05-22,1,MS,Rio Brilhante,5007208,city,2,5.33134,2,0,0,0.0,37514,False,False
21,2020-05-22,57,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
21,2020-05-22,14,MS,São Gabriel do Oeste,5007695,city,3,11.20616,1,0,0,0.0,26771,False,False
21,2020-05-22,35,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
21,2020-05-22,65,MS,Sidrolândia,5007901,city,4,6.93662,0,0,0,0.0,57665,False,False
21,2020-05-22,46,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
21,2020-05-22,10,MS,Tacuru,5007950,city,1,8.65651,0,0,0,0.0,11552,False,False
21,2020-05-22,52,MS,Três Lagoas,5008305,city,114,93.91373,9,4,0,0.0351,121388,False,False
21,2020-05-22,11,MS,Vicentina,5008404,city,5,81.94035,0,1,0,0.2,6102,False,False
21,2020-05-22,70,MS,,50,state,805,28.9674,59,17,0,0.0211,2778986,False,False
21,2020-05-21,52,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
21,2020-05-21,12,MS,Amambai,5000609,city,4,10.15332,0,0,0,0.0,39396,False,False
21,2020-05-21,32,MS,Bataguassu,5001904,city,6,26.05976,0,0,0,0.0,23024,False,False
21,2020-05-21,56,MS,Batayporã,5002001,city,5,44.13452,-1,2,0,0.4,11329,False,False
21,2020-05-21,14,MS,Bela Vista,5002100,city,2,8.12051,0,0,0,0.0,24629,False,False
21,2020-05-21,3,MS,Bodoquena,5002159,city,0,,0,0,0,0.0,7875,False,False
21,2020-05-21,14,MS,Bonito,5002209,city,16,72.8067,-1,0,0,0.0,21976,False,False
21,2020-05-21,17,MS,Brasilândia,5002308,city,15,126.34771,-3,2,0,0.1333,11872,False,False
21,2020-05-21,7,MS,Camapuã,5002605,city,1,7.29341,-1,0,0,0.0,13711,False,False
21,2020-05-21,69,MS,Campo Grande,5002704,city,222,24.77728,28,6,0,0.027,895982,False,False
21,2020-05-21,47,MS,Chapadão do Sul,5002951,city,9,35.68879,0,0,0,0.0,25218,False,False
21,2020-05-21,45,MS,Corumbá,5003207,city,12,10.76861,2,0,0,0.0,111435,False,False
21,2020-05-21,39,MS,Coxim,5003306,city,6,17.88749,-1,0,0,0.0,33543,False,False
21,2020-05-21,5,MS,Deodápolis,5003454,city,3,23.21263,0,0,0,0.0,12924,False,False
21,2020-05-21,5,MS,Douradina,5003504,city,9,151.92438,3,0,0,0.0,5924,False,False
21,2020-05-21,55,MS,Dourados,5003702,city,84,37.67678,12,1,0,0.0119,222949,False,False
21,2020-05-21,6,MS,Fátima do Sul,5003801,city,14,72.95847,2,0,0,0.0,19189,False,False
21,2020-05-21,6,MS,Glória de Dourados,5004007,city,2,20.07025,0,0,0,0.0,9965,False,False
21,2020-05-21,17,MS,Guia Lopes da Laguna,5004106,city,119,1202.62759,1,0,0,0.0,9895,False,False
21,2020-05-21,4,MS,Itaporã,5004502,city,10,40.25927,9,0,0,0.0,24839,False,False
21,2020-05-21,15,MS,Jardim,5005004,city,23,88.13274,0,0,0,0.0,26097,False,False
21,2020-05-21,19,MS,Jateí,5005103,city,1,24.83238,0,0,0,0.0,4027,False,False
21,2020-05-21,34,MS,Ladário,5005202,city,5,21.43071,0,0,0,0.0,23331,False,False
21,2020-05-21,36,MS,Miranda,5005608,city,1,3.56977,0,0,0,0.0,28013,False,False
21,2020-05-21,35,MS,Mundo Novo,5005681,city,2,10.88969,0,0,0,0.0,18366,False,False
21,2020-05-21,40,MS,Naviraí,5005707,city,3,5.46667,1,0,0,0.0,54878,False,False
21,2020-05-21,52,MS,Nova Andradina,5006200,city,12,22.06937,0,0,0,0.0,54374,False,False
21,2020-05-21,34,MS,Paraíso das Águas,5006275,city,3,54.0054,0,0,0,0.0,5555,False,False
21,2020-05-21,41,MS,Paranaíba,5006309,city,4,9.49037,0,1,0,0.25,42148,False,False
21,2020-05-21,7,MS,Paranhos,5006358,city,1,7.02839,0,0,0,0.0,14228,False,False
21,2020-05-21,62,MS,Ponta Porã,5006606,city,9,9.727,0,0,0,0.0,92526,False,False
21,2020-05-21,14,MS,Ribas do Rio Pardo,5007109,city,10,40.62563,0,0,0,0.0,24615,False,False
21,2020-05-21,56,MS,Rio Verde de Mato Grosso,5007406,city,1,5.06432,0,0,0,0.0,19746,False,False
21,2020-05-21,13,MS,São Gabriel do Oeste,5007695,city,2,7.47077,1,0,0,0.0,26771,False,False
21,2020-05-21,34,MS,Selvíria,5007802,city,1,15.31628,0,0,0,0.0,6529,False,False
21,2020-05-21,64,MS,Sidrolândia,5007901,city,4,6.93662,0,0,0,0.0,57665,False,False
21,2020-05-21,45,MS,Sonora,5007935,city,13,67.44838,0,0,0,0.0,19274,False,False
21,2020-05-21,9,MS,Tacuru,5007950,city,1,8.65651,0,0,0,0.0,11552,False,False
21,2020-05-21,51,MS,Três Lagoas,5008305,city,105,86.49949,1,4,0,0.0381,121388,False,False
21,2020-05-21,10,MS,Vicentina,5008404,city,5,81.94035,0,1,0,0.2,6102,False,False
21,2020-05-21,69,MS,,50,state,746,26.84432,53,17,0,0.0228,2778986,False,False
21,2020-05-20,51,MS,Alcinópolis,5000252,city,1,18.71608,0,0,0,0.0,5343,False,False
21,2020-05-20,11,MS,Amambai,5000609,city,4,10.15332,0,0,0,0.0,39396,False,False
21,2020-05-20,31,MS,Bataguassu,5001904,city,6,26.05976,3,0,0,0.0,23024,False,False
21,2020-05-20,55,MS,Batayporã,5002001,city,6,52.96143,0,2,0,0.3333,11329,False,False
21,2020-05-20,13,MS,Bela Vista,5002100,city,2,8.12051,0,0,0,0.0,24629,False,False
21,2020-05-20,2,MS,Bodoquena,5002159,city,0,,-1,0,0,0.0,7875,False,False
21,2020-05-20,13,MS,Bonito,5002209,city,17,77.35712,0,0,0,0.0,21976,False,False
21,2020-05-20,16,MS,Brasilândia,5002308,city,18,151.61725,2,2,0,0.1111,11872,False,False
